date,Symbol,Open,High,Low,close,Volume USDT,tradecount,IV,Fear_index,Fear_classification,ma200_raw,dist_ma200,ratio_ma200,zraw_close_60,zraw_close_120,ma30_raw,ma90_raw,ma30_90_diff,vol_30mean,tc_30mean,vol_spike_10,tc_spike_10,ret1_raw,ret3_raw,ret5_raw,hv20_raw,RSI14_raw,IV_pct,Fear_idx
2021-06-21,BTCUSDT,35600.17,35750.0,31251.23,31608.93,5545926077.788067,2688993,106.23,23.0,Extreme Fear,48513.98133333334,-16905.051333333337,0.6515426920503411,-1.4022748433678727,-1.7158057165781029,36762.331000000006,48513.98133333334,-11751.650333333331,3657533715.907713,2053362.7666666666,1.5819352399055542,1.4236338876360808,-0.11211269836989501,-0.11755803487676098,-0.17575629722905495,0.8747900524766915,45.46761113779545,1.0623,0.23
2021-06-22,BTCUSDT,31614.12,33298.78,28805.0,32509.56,6406159197.076789,3113977,107.01,10.0,Extreme Fear,48338.10857142857,-15828.548571428571,0.6725451400722695,-1.2542801596211888,-1.5923675676179927,36690.808,48294.04699999999,-11603.238999999994,3623364273.7034774,2021095.2,1.671246237843804,1.535297736809469,0.028492897418546104,-0.0838175929693955,-0.14657323910422315,0.8770379203779631,48.03531361693969,1.0701,0.1
2021-06-23,BTCUSDT,32509.56,34881.0,31683.0,33678.07,4282250433.919445,2026228,102.21,14.0,Extreme Fear,48178.76032608696,-14500.690326086959,0.6990231747777996,-1.0850707395475132,-1.4496412980621796,36520.200666666664,48098.3168888889,-11578.116222222234,3566213520.4290805,1971616.8666666667,1.086730753937283,0.992534492080848,0.0359435809035864,-0.053991049478429365,-0.05979284106238325,0.8709092049343105,40.40556490579814,1.0221,0.14
2021-06-24,BTCUSDT,33675.07,35298.0,32286.57,34663.09,2925373222.105977,1531230,100.99,22.0,Extreme Fear,48033.430537634405,-13370.340537634409,0.72164510450365,-0.9433507079723346,-1.3308226109621406,36398.14633333334,47872.0668888889,-11473.92055555556,3521941975.1866555,1939047.5333333334,0.769633450655975,0.774881537093564,0.029248113089615835,0.0966233276482309,-0.02312694384917946,0.8537968143815898,44.867496892645384,1.0099,0.22
2021-06-25,BTCUSDT,34663.08,35500.0,31275.0,31584.45,3846120542.6572967,2094932,105.3,27.0,Fear,47858.44138297872,-16273.991382978722,0.6599556752642866,-1.2458200309168186,-1.6056398980310356,36142.897666666664,47602.81477777778,-11459.917111111114,3513022076.433114,1927801.3,0.9961893554060429,1.0514684672941788,-0.08881608650584805,-0.028456552472564955,-0.1128003357288283,0.9013631746812923,36.954681287334125,1.053,0.27
2021-06-26,BTCUSDT,31576.09,32730.0,30151.0,32283.65,3376415451.793124,1814051,106.7,20.0,Extreme Fear,47694.49621052631,-15410.84621052631,0.6768841808811246,-1.1312790501217165,-1.5097845964312622,35934.68666666666,47341.77055555555,-11407.08388888889,3513522140.6244335,1918196.9333333333,0.8762129617718357,0.925393496707115,0.022137475878161617,-0.04140439164120746,0.021345866500384503,0.9053180923177624,42.21088107296097,1.067,0.2
2021-06-27,BTCUSDT,32283.65,34749.0,31973.45,34700.34,3199980157.750333,1799875,106.41,22.0,Extreme Fear,47559.14041666667,-12858.800416666672,0.729625045700775,-0.830786752778999,-1.255779506697061,35902.581666666665,47086.935777777784,-11184.354111111119,3455979447.8183236,1889553.5,0.8275408736082512,0.9098232757853736,0.07485801636432043,0.0010746301036634875,0.06738879271205134,0.9178448768040267,39.136771328637884,1.0641,0.22
2021-06-28,BTCUSDT,34702.49,35297.71,33862.72,34494.89,2837122779.5244017,1868627,104.3,25.0,Extreme Fear,47424.45742268041,-12929.567422680411,0.7273649900210153,-0.8256157437089723,-1.2586914108051517,35898.90633333333,46817.47266666667,-10918.566333333336,3418888762.625051,1879519.6333333333,0.7466544903568065,0.9417504088032786,-0.0059206912670018985,0.09214787656584167,0.024253765135591188,0.9179456625264624,33.80854860447077,1.043,0.25
2021-06-29,BTCUSDT,34494.89,36600.0,34225.43,35911.73,3233947791.863388,1673802,98.86,25.0,Extreme Fear,47306.98061224489,-11395.25061224489,0.7591211600324508,-0.6377380701245499,-1.1079373373445154,35907.92166666667,46563.819111111115,-10655.897444444447,3439953857.415556,1883316.6333333333,0.8339660710582812,0.8243873766929645,0.04107390978779768,0.11238134473642236,0.03602217805740948,0.822492693160487,39.22471494177137,0.9886,0.25
2021-06-30,BTCUSDT,35911.72,36100.0,34017.55,35045.0,2688939291.095673,1301036,104.51,28.0,Fear,47183.12222222222,-12138.12222222222,0.7427444041313267,-0.7159793387727372,-1.177722197139452,35834.29466666667,46300.75866666667,-10466.464,3416050242.624374,1863472.5333333334,0.7012995708029361,0.6533682864813606,-0.0241350110395685,0.009932467520491262,0.10956499163354105,0.8241914745668124,41.170786508446746,1.0451000000000001,0.28
2021-07-01,BTCUSDT,35045.0,35057.57,32711.0,33504.69,2410809595.390457,1240681,102.38,28.0,Fear,47046.3379,-13541.647899999996,0.7121636134828679,-0.8785945740298334,-1.3089937340048239,35728.01466666666,46018.03288888889,-10290.018222222228,3397279619.1248693,1846148.0,0.6847506131215828,0.6719299730687729,-0.043952346982451096,-0.028705701047314514,0.037822241289321434,0.8345865740580535,38.52639717848613,1.0238,0.28
2021-07-02,BTCUSDT,33502.33,33977.04,32699.0,33786.55,1870193042.3935368,1176457,99.23,21.0,Extreme Fear,46915.052871287124,-13128.50287128712,0.7201643807733614,-0.8211965575639274,-1.2650999224828203,35601.943666666666,45759.52855555555,-10157.584888888887,3375503968.0150394,1834332.7333333334,0.6097563676717918,0.7118429030843559,0.008412553585781524,-0.059177878648564164,-0.026333747738494617,0.8191999596471641,44.35312355758574,0.9923000000000001,0.21
2021-07-03,BTCUSDT,33786.54,34945.61,33316.73,34669.13,1478423023.5034828,1078278,98.02,24.0,Extreme Fear,46794.99480392157,-12125.86480392157,0.7408726113822459,-0.6818018488317866,-1.1662974071091634,35449.355,45498.052111111116,-10048.697111111112,3327086557.941515,1805286.7333333334,0.5305220464865885,0.692136944363905,0.026122229111880113,-0.01072535311742051,0.005051182943328625,0.7400269727151966,47.804355009910935,0.9802,0.24
2021-07-04,BTCUSDT,34669.12,35967.85,34357.15,35286.51,1544458212.3926332,1164970,95.89,27.0,Fear,46683.26194174758,-11396.751941747578,0.7558707025235576,-0.5777107743910682,-1.0950247142265899,35397.93866666667,45233.12455555556,-9835.18588888889,3265921839.8569193,1779908.7,0.5831134604131929,0.7657873426751278,0.017807773082278322,0.053181211346829294,-0.0174099103551959,0.7276313506538337,49.17681789001873,0.9589,0.27
2021-07-05,BTCUSDT,35288.13,35293.78,33125.55,33690.14,2183406257.493829,1109367,96.39,29.0,Fear,46558.32807692308,-12868.188076923077,0.7236114652643364,-0.778797434060048,-1.2331540768740756,35337.170000000006,44963.113333333335,-9625.943333333329,3253350477.878833,1768095.8,0.8795653525546342,0.7797538283157885,-0.04524023486595874,-0.0028535023552272998,-0.038660579255243244,0.7409503038215562,56.2475497126897,0.9639,0.29
2021-07-06,BTCUSDT,33690.15,35118.88,33532.0,34220.01,1991691100.9482656,1184687,95.74,20.0,Extreme Fear,46440.82028571428,-12220.81028571428,0.736851971809948,-0.686445424774136,-1.1689560699016803,35284.62666666667,44721.630666666664,-9437.003999999994,3262678278.742203,1774471.0333333334,0.8497348622960865,0.8712355987521493,0.01572774705002722,-0.012954464101060381,0.02134984684233765,0.7318689590813562,55.251466800119076,0.9573999999999999,0.2
2021-07-07,BTCUSDT,34220.02,35059.09,33777.77,33862.12,1857658028.480804,1041416,94.93,28.0,Fear,46322.15330188679,-12460.03330188679,0.731013512677545,-0.7369594272541559,-1.1893828833961035,35294.93766666667,44452.57066666667,-9157.632999999994,3232744426.3011,1758109.5666666667,0.8406967129418423,0.8111145441413918,-0.010458500742694055,-0.04036641764799065,0.002236688859916125,0.7321315984776204,50.594675353461035,0.9493,0.28
2021-07-08,BTCUSDT,33862.11,33929.64,32077.0,32875.71,2304973020.298715,1257892,94.43,20.0,Extreme Fear,46196.485607476636,-13320.775607476637,0.7116495890908042,-0.9154142860409159,-1.2677714941427556,35278.101,44171.82811111111,-8893.727111111104,3175217382.8240666,1730876.4666666666,1.068873884529655,1.0286487742736568,-0.02913019031295161,-0.024174135221759263,-0.05172959344523498,0.7094622875837182,44.225398708470124,0.9443,0.2
2021-07-09,BTCUSDT,32875.71,34100.0,32261.07,33815.81,1562958239.3913765,1236351,90.89,20.0,Extreme Fear,46081.84972222222,-12266.039722222224,0.7338205867134034,-0.7458601900182951,-1.1653464435316951,35159.026333333335,43883.45788888889,-8724.431555555551,3067491268.322486,1685372.2,0.7856623864817477,1.0485428247577524,0.028595580141082877,-0.011811802509701375,-0.041678817202381424,0.717902839370121,58.36487305138517,0.9089,0.2
2021-07-10,BTCUSDT,33815.81,34262.0,33004.78,33502.87,1171790111.0829952,865508,90.57,20.0,Extreme Fear,45966.44623853211,-12463.576238532107,0.7288549092123568,-0.8432226183945872,-1.1818444988692032,35053.26466666666,43589.01833333333,-8535.753666666671,2971119033.2797756,1639841.4666666666,0.6376616864398393,0.7621855881416115,-0.009254251191971874,-0.010609199896521537,-0.0055585996377574,0.7181968510816834,54.706897004343865,0.9057,0.2
2021-07-11,BTCUSDT,33502.87,34666.0,33306.47,34258.99,1070033013.1920449,952891,88.71,20.0,Extreme Fear,45860.014818181815,-11601.024818181817,0.7470339932471536,-0.6550953942227723,-1.0989394267588941,34950.83166666667,43304.562666666665,-8353.730999999992,2910018678.9425077,1614016.3333333333,0.6281164238943109,0.8609565915301998,0.022568812761414092,0.042076049460224585,0.0011390996086790839,0.5925180156880397,48.04554130114202,0.8870999999999999,0.2
2021-07-12,BTCUSDT,34259.0,34678.43,32658.34,33086.63,1620646741.334963,1176847,90.51,25.0,Extreme Fear,45744.93927927928,-12658.309279279281,0.7232850348319729,-0.9625086827975224,-1.1966435962964037,34868.849,42965.80299999999,-8096.953999999991,2859627326.1024227,1595922.9,0.9654730709256018,1.0632679710453554,-0.03422050679252364,-0.021563286521896097,-0.022901401329863735,0.6008818487632543,44.25563887692362,0.9051,0.25
2021-07-13,BTCUSDT,33086.94,33340.0,32202.25,32729.77,1348583017.0103433,956053,90.81,20.0,Extreme Fear,45628.732410714285,-12898.962410714284,0.7173061417834736,-1.1058519747453295,-1.2166546921222536,34659.155666666666,42629.91677777778,-7970.761111111111,2797613709.2815113,1564654.5666666667,0.8096583853829147,0.8734282588807474,-0.010785625492834905,-0.023075635012761664,-0.004439143671725931,0.5881859470160924,35.79200520103085,0.9081,0.2
2021-07-14,BTCUSDT,32729.12,33114.03,31550.0,32820.02,1515692074.9875476,1123129,86.97,21.0,Extreme Fear,45515.38097345133,-12695.36097345133,0.7210753661304865,-1.0993799451742727,-1.195069834810408,34402.613333333335,42292.80611111111,-7890.192777777775,2704126523.555583,1529255.9,0.9115611545217773,1.030002271614059,0.002757428481776625,-0.042002697686067236,-0.029447468506594965,0.5776785131361194,39.32484430925116,0.8697,0.21
2021-07-15,BTCUSDT,32820.03,33185.25,31133.0,31880.0,1652077965.4365597,1099367,85.55,20.0,Extreme Fear,45395.77236842105,-13515.77236842105,0.7022680381175074,-1.4740451331395776,-1.268749699422848,34127.145333333334,41965.53055555555,-7838.385222222219,2650937565.282555,1501505.1333333333,1.0263837982377424,1.0091360117332793,-0.02864166444749261,-0.03646880930454377,-0.04843973068575924,0.4908238402558088,41.72849839273142,0.8554999999999999,0.2
2021-07-16,BTCUSDT,31874.49,32249.18,31020.0,31383.87,1538342711.579657,1067591,82.59,22.0,Extreme Fear,45273.929739130435,-13890.059739130436,0.6931996003182114,-1.6681829692571828,-1.2998147586304392,33894.974,41647.49955555556,-7752.525555555556,2587197120.948524,1465928.2666666666,0.9834218583441121,0.9906157021706785,-0.015562421580928465,-0.041121584416877965,-0.08392308121167613,0.4874361621947291,38.02883427268588,0.8259000000000001,0.22
2021-07-17,BTCUSDT,31383.86,31955.92,31164.31,31520.07,1072815966.3363076,883442,82.78,15.0,Extreme Fear,45155.36198275862,-13635.291982758623,0.6980360386001357,-1.6217241210302331,-1.2724256479861147,33675.87733333333,41373.83355555555,-7697.956222222223,2520770235.4917383,1441369.3333333333,0.7220502478363153,0.8319390651027758,0.004339808952815494,-0.03960844630807647,-0.04734722152120052,0.39800833206999187,33.049338457729064,0.8278,0.15
2021-07-18,BTCUSDT,31520.07,32435.0,31108.97,31778.56,1140964365.6466017,760979,83.52,19.0,Extreme Fear,45041.03034188034,-13262.470341880336,0.7055469148637894,-1.4570050561889156,-1.2347376025687333,33541.168,41108.782666666666,-7567.614666666668,2441873443.4697514,1406426.8666666667,0.8331914321021907,0.751795219952109,0.008200806660645155,-0.0031819322459221144,-0.029062532367321814,0.40048614073727956,30.35864461517953,0.8351999999999999,0.19
2021-07-19,BTCUSDT,31778.57,31899.0,30407.44,30839.65,1470563281.9365027,846029,88.46,24.0,Extreme Fear,44920.67966101695,-14081.029661016946,0.6865356943110382,-1.7929779803642456,-1.306856779027099,33386.365666666665,40824.501000000004,-7438.135333333339,2409098301.708396,1394218.5666666667,1.0811765481789997,0.8693416124151702,-0.02954539160994074,-0.017340754980185613,-0.060340304484884366,0.3730772618436756,32.771394551861206,0.8845999999999999,0.24
2021-07-20,BTCUSDT,30839.65,31063.07,29278.0,29790.35,1821230700.020391,1062139,91.49,19.0,Extreme Fear,44793.53403361345,-15003.184033613448,0.6650591573695674,-2.1019391861633085,-1.3868391003597877,33192.70533333333,40557.86455555555,-7365.159222222217,2365651513.8143835,1373227.5,1.2779714480717888,1.0697915398218074,-0.034024380951145794,-0.05487678168227417,-0.06554736511919701,0.3805654512501818,24.808518672699336,0.9148999999999999,0.19
2021-07-21,BTCUSDT,29790.34,32858.0,29482.61,32144.51,2603140706.0822244,1415058,87.86,10.0,Extreme Fear,44688.125499999995,-12543.615499999996,0.7193076379988237,-1.1266552002401604,-1.157756597875565,33210.558000000005,40340.681777777776,-7130.1237777777715,2267558668.0908556,1330763.0,1.6492215015520297,1.3618591512317728,0.079024247784937,0.011515625629355153,0.024236654051906337,0.46636455259460263,42.03944105855899,0.8786,0.1
2021-07-22,BTCUSDT,32144.51,32591.35,31708.0,32287.83,1482763544.9505365,1000742,84.64,21.0,Extreme Fear,44585.643719008265,-12297.813719008263,0.7241754813160785,-1.0443934906408208,-1.1254157852555067,33203.167,40131.378333333334,-6928.211333333333,2103445479.686647,1260321.8333333333,0.9476844072545407,0.9797240773412068,0.004458615172544311,0.04695837987785212,0.024357813926174643,0.4654415956444632,47.044391442671554,0.8464,0.21
2021-07-23,BTCUSDT,32287.58,33650.0,31924.32,33634.09,1631947003.0730464,1394786,81.75,23.0,Extreme Fear,44495.8768852459,-10861.786885245907,0.7558922838343367,-0.4906145267232893,-0.9855763069164342,33201.701,39949.003333333334,-6747.302333333333,2015102031.9917672,1239273.7666666666,1.0244785318222505,1.3092572021602398,0.04169558623171632,0.12902634577975758,0.05838936691907981,0.4808872598468005,49.12223755037998,0.8175,0.23
2021-07-24,BTCUSDT,33634.1,34500.0,33401.14,34258.14,1625046258.436552,1196914,81.31,22.0,Extreme Fear,44412.64325203252,-10154.503252032519,0.7713600788314304,-0.2174964954022037,-0.9129036809635843,33188.202666666664,39784.462999999996,-6596.260333333332,1971757799.869453,1228129.9,1.0131910654567324,1.1157907670209706,0.018554091994164246,0.06575399656115466,0.11084723724166778,0.4812832675541921,53.54173485781374,0.8131,0.22
2021-07-25,BTCUSDT,34261.51,35398.0,33851.12,35381.02,1646935552.8055446,1245775,83.9,27.0,Fear,44339.80758064516,-8958.787580645163,0.7979515909185908,0.27275200957408346,-0.7958821371977209,33314.755,39577.57,-6262.815000000002,1898451633.5410614,1199824.6666666667,1.0271680321022467,1.1457029987248764,0.03277702759110679,0.09580049201200569,0.1876671472473468,0.4656904539369424,55.08663827534018,0.8390000000000001,0.27
2021-07-26,BTCUSDT,35381.02,40550.0,35205.78,37237.6,5832475057.065676,3330102,87.68,26.0,Fear,44282.98992,-7045.389920000001,0.8409007627369349,1.071267223820707,-0.6129072358816651,33479.886666666665,39380.077,-5900.190333333332,1980320287.0501463,1250359.7,2.8691995220491657,2.535102481233584,0.05247389702162342,0.10713862036998778,0.1584435413698948,0.4964169940489191,67.71887947233121,0.8768,0.26
2021-07-27,BTCUSDT,37241.33,39542.61,36383.0,39457.87,3335658261.9955463,1938478,91.84,32.0,Fear,44244.69531746032,-4786.825317460316,0.8918101868910082,1.9229326303109868,-0.3963963739961746,33638.471,39209.09533333333,-5570.624333333333,1984842890.5249867,1254979.8,1.476560978704985,1.3659909286180074,0.05962441188476175,0.15178086142446734,0.2220663327327974,0.5292942001186788,74.77789349788824,0.9184,0.32
2021-07-28,BTCUSDT,39456.61,40900.0,38772.0,40019.56,4040889461.661528,2631048,95.68,50.0,Neutral,44211.42653543307,-4191.866535433073,0.905185901837537,2.0391689545700538,-0.3323172352482403,33822.62666666667,39058.701555555555,-5236.074888888885,2024968446.5962243,1280393.8333333333,1.5852438007360954,1.6381522751502686,0.014235182993912021,0.13110249506656402,0.18985113020747701,0.5107944456862011,75.62431219239956,0.9568000000000001,0.5
2021-07-29,BTCUSDT,40019.57,40640.0,39200.0,40016.48,2154190697.3453183,1428738,93.24,50.0,Neutral,44178.653515625,-4162.173515625,0.9057876783376176,1.9441731399957127,-0.32061049535077535,33959.45166666667,38862.28166666667,-4902.830000000002,1988976543.445622,1272225.0333333334,0.8230182164382466,0.8584215845198627,-7.696236540322143e-05,0.07462564719530818,0.1680867671157864,0.507348755128417,81.02845480088953,0.9323999999999999,0.5
2021-07-30,BTCUSDT,40018.49,42316.71,38313.23,42206.37,2939833541.3815365,1797012,93.49,53.0,Neutral,44163.36449612403,-1956.9944961240253,0.9556873775707061,2.602451033924679,-0.10179076624406058,34198.164000000004,38689.015,-4490.850999999995,1997339685.1218174,1288757.5666666667,1.0771430249382374,1.0340341106989133,0.054724703422190046,0.06965657294729799,0.19290992741305946,0.5273685309751143,86.54995447508551,0.9349,0.53
2021-07-31,BTCUSDT,42206.36,42448.0,41000.15,41461.83,1868285510.8846784,1565380,89.55,60.0,Greed,44142.58346153846,-2680.7534615384575,0.9392705806656241,2.2119347194497894,-0.16032718545667382,34463.401999999995,38521.055222222225,-4057.6532222222304,1979255548.9716249,1299580.8666666667,0.7034730627187163,0.8930242641112787,-0.01764046517148954,0.0360391268669622,0.11343991019829436,0.5360539161220244,82.25033769273782,0.8955,0.6
2021-08-01,BTCUSDT,41461.84,42599.0,39422.01,39845.44,2227567271.487865,1603964,89.3,60.0,Greed,44109.78083969466,-4264.340839694654,0.9033243702753302,1.6103997539570067,-0.3041494992268889,34665.365000000005,38328.56688888889,-3663.201888888885,1991168023.2747688,1313831.1,0.8158741728947693,0.8845944040868297,-0.03898501344489613,-0.004274239013526415,0.009822375105397185,0.5415197081127379,74.04962757850898,0.893,0.6
2021-08-02,BTCUSDT,39850.27,40480.01,38690.0,39147.82,2010928003.594409,1162878,88.52,48.0,Neutral,44072.19022727273,-4924.370227272731,0.8882658156565717,1.373624565964406,-0.3594610557588107,34814.65466666667,38172.431444444446,-3357.776777777777,2008918189.2778,1316651.1,0.7264438385502988,0.6496420253326637,-0.017508151497385938,-0.0724665494805643,-0.021782848187236414,0.5454339799043839,75.13053515329366,0.8852,0.48
2021-08-03,BTCUSDT,39146.86,39780.0,37642.03,38207.05,2195360658.5673285,1379871,89.04,48.0,Neutral,44028.09142857143,-5821.041428571429,0.8677880135227951,1.0372653980889723,-0.4387232094507629,34912.006,37958.77522222222,-3046.7692222222176,2030614937.4836233,1323814.4666666666,0.7770603927912424,0.7630659893693864,-0.0240312231945482,-0.07850063540369534,-0.045217120546334866,0.5579991062061097,75.62707426239986,0.8904000000000001,0.48
2021-08-04,BTCUSDT,38207.04,39969.66,37508.56,39723.18,2028792778.184805,1220555,91.94,42.0,Fear,43995.965223880594,-4272.785223880594,0.9028823392750259,1.498980876547477,-0.2766947501722005,35113.10733333333,37773.54744444445,-2660.4401111111147,2025461154.839989,1327520.7333333334,0.7085262650088778,0.6759072115634345,0.0396819435156599,-0.003068356128078986,-0.05883448398902824,0.550819385765534,74.31637497938516,0.9194,0.42
2021-08-05,BTCUSDT,39723.17,41350.0,37332.7,40862.46,3314527738.3397326,1913281,96.09,50.0,Neutral,43972.75407407407,-3110.294074074074,0.929267699065775,1.7987322309893314,-0.15181351400742427,35334.522333333334,37590.74422222222,-2256.221888888889,2069555709.4197047,1351807.2,1.2691543241427965,1.1497250349358716,0.028680483284570846,0.043799118316166785,-0.014455946589911783,0.5442089584297727,75.85924244681507,0.9609000000000001,0.5
2021-08-06,BTCUSDT,40862.46,43392.43,39853.86,42836.87,3148022459.9161587,2223356,93.62,52.0,Neutral,43964.40198529412,-1127.5319852941175,0.9743535238880021,2.2846039206266555,0.05975729925098335,35633.68066666667,37412.68666666666,-1779.005999999994,2112567857.1342165,1391205.2,1.2141214606398638,1.3135679412655603,0.04831843212572129,0.12117711260094666,0.07507584305757442,0.5562900946333754,76.74048297320131,0.9362,0.52
2021-08-07,BTCUSDT,42836.87,44700.0,42446.41,44572.54,3197407326.0367928,2258213,97.27,69.0,Greed,43968.84094890511,603.699051094889,1.0137301561302567,2.607049631578971,0.25002099416205975,36023.575,37260.816666666666,-1237.2416666666686,2142315667.3254855,1424549.2333333334,1.2746334601457685,1.364211422435041,0.040518133094224584,0.12207884665829871,0.13857016814729395,0.5620542295859844,78.15188436176248,0.9727,0.69
2021-08-08,BTCUSDT,44572.54,45310.0,43261.0,43794.37,3074924734.87934,1857112,95.99,74.0,Greed,43967.57666666667,-173.20666666666511,0.9960605819151734,2.248772766769633,0.18643924302219067,36356.193666666666,37127.241444444444,-771.0477777777778,2192714550.5084176,1445241.2666666666,1.1824064125017322,1.0936010706162227,-0.017458506964153186,0.07175069733931827,0.1462379325281591,0.5501042026564744,73.40358474704982,0.9599,0.74
2021-08-09,BTCUSDT,43794.36,46454.15,42779.0,46253.4,3362870286.2581177,2130595,106.97,65.0,Greed,43984.021438848926,2269.3785611510757,1.051595522349092,2.705162335368021,0.4605698136238014,36781.21133333333,37011.50122222222,-230.28988888888853,2265750556.3475885,1487410.8333333333,1.2724318524637823,1.2304763356830024,0.056149454827184364,0.07975676093981643,0.16439318302311157,0.5291738745594545,74.26610625861953,1.0697,0.65
2021-08-10,BTCUSDT,46248.87,46700.0,44589.46,45584.99,2452485823.9336543,1951330,103.35,71.0,Greed,43995.456928571424,1589.5330714285737,1.0361294820510503,2.3729084043713238,0.40859801369460086,37158.74466666667,36966.542,192.20266666667158,2311832316.705642,1520692.1333333333,0.907894745408631,1.1023743930833891,-0.014451045760960346,0.022714657948593286,0.11557135816101138,0.5006104253940539,67.99439415262654,1.0334999999999999,0.71
2021-08-11,BTCUSDT,45585.0,46743.47,45341.14,45511.0,2432788769.8326964,1862925,100.53,70.0,Greed,44006.205460992904,1504.7945390070963,1.0341950532485913,2.2136023515350285,0.42643337441426965,37572.89033333333,36920.32011111111,652.5702222222171,2338903717.6555667,1543561.4,0.893812574346612,1.0372566635983864,-0.0016231219969555788,0.03919750415407264,0.0624258961964308,0.5032648006382895,66.60311367338716,1.0053,0.7
2021-08-12,BTCUSDT,45510.67,46218.12,43770.0,44399.0,2478758524.864176,1623329,98.06,70.0,Greed,44008.97161971831,390.0283802816921,1.0088624743075554,1.8751705303620385,0.3291430124142624,37961.86466666667,36859.84844444445,1102.0162222222207,2376576234.584028,1565803.9333333333,0.8953131464453031,0.8812589753616162,-0.024433653402474165,-0.0400921878175442,-0.003893428554890499,0.5161680899831183,62.41767395998022,0.9806,0.7
2021-08-13,BTCUSDT,44400.06,47886.0,44217.39,47800.0,2239435701.117792,1804716,100.3,70.0,Greed,44035.482307692306,3764.5176923076942,1.0854882811548108,2.5090393496669527,0.741895300511217,38461.19733333333,36871.37077777778,1589.826555555548,2400701022.1217027,1588523.5,0.8075854882510997,0.9576421040834767,0.07660082434289062,0.04859077516524635,0.09146449646381472,0.5613936189252695,64.831384585688,1.003,0.7
2021-08-14,BTCUSDT,47799.99,48144.0,45971.03,47068.51,2166461458.668249,1849556,97.48,76.0,Extreme Greed,44056.545000000006,3011.9649999999965,1.0683658920598516,2.233043394150508,0.6857358308902033,38967.481,36878.44866666666,2089.0323333333363,2417847138.562759,1613529.8,0.7774099742567695,0.9497364567548198,-0.015303138075313805,0.03422271538748878,0.017622704493075014,0.5697819994146738,64.87628128522269,0.9748,0.76
2021-08-15,BTCUSDT,47068.5,47372.27,45500.0,46973.82,1950753713.2121248,1580122,98.69,71.0,Greed,44076.66413793103,2897.1558620689684,1.0657299257721222,2.1004621650647985,0.7004736703326075,39487.146,36916.623999999996,2570.5220000000045,2431594171.9505076,1630614.1666666667,0.7360249116562015,0.8255059987187883,-0.002011748406737346,0.05799274758440509,0.030466826909471667,0.5548507947474056,70.57530425465829,0.9869,0.71
2021-08-16,BTCUSDT,46973.82,48053.83,45660.0,45901.29,2462127629.609024,1655378,98.3,72.0,Greed,44089.16157534246,1812.1284246575378,1.0411014489708736,1.8033345884359349,0.589866274728403,39966.520000000004,36950.52966666667,3015.990333333335,2477904560.726265,1656345.3666666667,0.9536471831727288,0.8912687239450918,-0.022832505425362415,-0.03972196652719662,0.008575728944650862,0.5384317429863597,69.0802183576615,0.983,0.72
2021-08-17,BTCUSDT,45901.3,47160.0,44376.0,44695.95,2616339597.9157424,1781303,96.68,72.0,Greed,44093.2893877551,602.6606122448939,1.0136678533312657,1.5048358371096573,0.4608926574691699,40397.09966666667,37039.48366666667,3357.616000000002,2527083735.1352363,1690356.1666666667,1.0367100571537227,0.9843429338243932,-0.026259392709878204,-0.050406524447024204,0.006688213698506695,0.55137088175999,68.06271413094424,0.9668000000000001,0.72
2021-08-18,BTCUSDT,44695.95,46000.0,44203.28,44705.29,2439673265.947117,1656723,95.81,73.0,Greed,44097.424527027026,607.8654729729751,1.013784602604182,1.4507366119416703,0.4809133836828242,40859.28766666667,37085.91311111111,3773.374555555558,2559387401.2689233,1717379.3,0.9916687807977302,0.9257516368064175,0.00020896747915655212,-0.0482934962496131,-0.06474288702928865,0.551329308845558,65.13826810125576,0.9581000000000001,0.73
2021-08-19,BTCUSDT,44699.37,47033.0,43927.7,46760.62,2416320067.133769,1774382,94.5,70.0,Greed,44115.29832214765,2645.3216778523492,1.059963817053557,1.760700354182512,0.7499555612996786,41424.96333333333,37191.564333333336,4233.398999999998,2579223713.506036,1741120.7333333334,1.0214776163375996,1.0116339079590808,0.04597509601212746,0.018721260339306323,-0.006541316051857149,0.541892118302396,66.97663976421009,0.945,0.7
2021-08-20,BTCUSDT,46760.62,49382.99,46622.99,49322.47,2721131744.277817,1950404,93.06,70.0,Greed,44150.0128,5172.457200000004,1.1171564145050488,2.117553611682848,1.0766724217605317,41997.562,37323.48366666667,4674.078333333331,2583156748.112556,1758965.6,1.1374166428170247,1.112048586114998,0.05478648486696702,0.1035109445039204,0.0499991271733915,0.5611943693343113,68.05684554236237,0.9306,0.7
2021-08-21,BTCUSDT,49322.47,49757.04,48222.0,48821.87,2290966131.3761606,2069725,92.71,78.0,Extreme Greed,44180.95225165563,4640.917748344371,1.1050434069847477,1.9277032054119225,1.0190534747993907,42548.69666666667,37480.890555555554,5067.8061111111165,2610096834.326743,1794598.3666666667,0.9633206752929505,1.1663288747353011,-0.01014953225173032,0.09208261483148861,0.06362740567857683,0.5371050315570339,62.70446197239015,0.9270999999999999,0.78
